,bedrooms,age,year,bathrooms,sqft_living,view,condition,grade,floors,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,waterfront_1,is_renovated_1,predicted_price
2174,2,88,2014,1.0,710,0,5,6,1.0,14700,710,0,1320,14700,0,0,153459.0
2175,4,1,2015,3.25,1900,0,3,9,2.0,2631,1250,650,1710,4502,0,0,611733.0
2176,5,7,2014,6.0,6880,3,3,12,2.0,279968,4070,2810,4690,256803,0,0,1884207.0
2177,3,96,2015,1.5,1660,0,3,7,1.5,3190,1660,0,2200,3240,0,0,661846.0
2178,3,64,2014,1.75,2290,0,4,7,1.0,8234,1250,1040,1660,7200,0,0,484583.0
2179,3,48,2015,1.75,1670,0,5,8,1.0,7210,1670,0,2200,7210,0,0,447393.0
2180,4,0,2014,2.5,2245,0,3,8,2.0,4301,2245,0,2530,4478,0,0,384800.0
2181,4,62,2015,1.75,1400,0,3,7,1.0,8374,1400,0,1420,8360,0,0,330049.0
2182,4,26,2014,2.5,2810,0,4,9,1.5,52062,2810,0,3330,49783,0,0,652013.0
2183,4,57,2014,2.25,1740,2,3,7,1.0,9600,1160,580,1630,9600,0,0,346043.0
2184,2,107,2015,1.0,1390,0,5,7,1.0,5346,960,430,1450,5040,0,0,394419.0
2185,2,90,2015,1.75,1180,0,2,7,1.0,5000,880,300,1470,5000,0,0,481558.0
2186,3,90,2014,2.75,1970,0,3,8,2.5,2600,1970,0,1680,3120,0,1,817087.0
2187,2,85,2014,1.75,2060,0,3,7,1.0,2700,1030,1030,1390,2700,0,0,469814.0
2188,3,11,2015,2.5,1470,0,3,8,2.0,1741,1170,300,1470,1583,0,0,452146.0
2189,3,47,2014,1.75,1170,0,3,7,1.0,9085,1170,0,1230,9085,0,0,255519.0
2190,4,37,2014,2.0,2180,0,4,7,2.0,17180,2180,0,1880,14043,0,0,364966.0
2191,2,102,2014,1.75,1670,0,3,7,2.0,4200,1670,0,1340,2875,0,0,536782.0
2192,2,70,2014,1.0,900,0,3,7,1.0,6000,900,0,1460,4800,0,1,436024.0
2193,2,115,2015,1.0,1100,0,4,6,1.5,6000,1100,0,1280,6000,0,0,276701.0
2194,3,25,2014,2.5,1910,0,3,8,2.0,5600,1910,0,1800,4928,0,0,448781.0
2195,4,20,2014,2.5,1920,2,4,7,2.0,8562,1920,0,1820,8628,0,0,321515.0
2196,4,41,2015,2.5,3060,0,3,8,1.0,7920,1810,1250,2690,7767,0,0,528942.0
2197,3,70,2014,2.5,1540,0,3,6,1.0,6100,770,770,1710,5950,0,1,333453.0
2198,3,37,2015,2.25,2090,0,3,7,1.0,7450,1350,740,1740,7644,0,0,323996.0
2199,3,63,2014,2.5,3370,0,3,7,2.0,19585,3200,170,1730,9430,0,0,470933.0
2200,3,65,2014,1.0,2020,0,3,6,1.0,19210,1760,260,1780,14469,0,0,277202.0
2201,5,8,2015,6.0,7120,4,3,12,2.0,40806,5480,1640,3440,36859,0,0,2123210.0
2202,3,48,2014,1.0,990,0,4,7,1.0,8012,990,0,1260,9060,0,0,249646.0
2203,3,88,2014,2.0,2080,0,5,7,1.0,5750,1040,1040,1710,4830,0,0,651527.0
2204,4,89,2014,2.5,2790,0,3,10,2.0,5450,1930,860,2320,5450,0,1,1244542.0
2205,4,27,2014,2.5,2770,0,3,10,2.0,10051,2770,0,2730,10675,0,0,761803.0
2206,4,10,2015,2.5,2960,0,3,9,2.0,4640,2960,0,2750,4623,0,0,619562.0
2207,4,59,2014,2.0,1370,0,3,7,1.5,8837,1370,0,1360,9000,0,0,300862.0
2208,3,38,2015,1.0,1120,0,3,7,1.0,9075,1120,0,1120,9705,0,0,268039.0
2209,3,36,2015,2.25,1590,0,4,7,1.0,9200,1110,480,1880,9200,0,0,341123.0
2210,2,101,2015,2.0,1060,0,2,7,1.0,4000,1000,60,1310,4000,0,0,567704.0
2211,3,24,2014,2.25,2730,0,3,9,2.0,10675,2730,0,2770,10570,0,0,549617.0
2212,3,29,2014,2.5,3680,0,3,10,1.0,35617,2390,1290,3570,35633,0,0,841436.0
2213,4,9,2015,2.5,2720,0,3,9,2.0,7991,2720,0,1590,8611,0,0,552120.0
2214,3,6,2014,2.75,1320,0,3,8,3.0,1125,1320,0,1320,1266,0,0,443368.0
2215,3,60,2014,1.75,1830,0,3,7,1.0,27468,1830,0,1860,10180,0,0,362570.0
2216,3,34,2014,2.25,2110,0,3,8,1.0,7350,1530,580,2640,7777,0,0,453395.0
2217,4,2,2014,3.0,1984,0,3,7,2.0,4460,1984,0,2095,3402,0,0,341647.0
2218,3,61,2014,1.0,870,0,3,7,1.0,8040,870,0,1440,8040,0,0,271116.0
2219,3,34,2014,2.0,3120,0,4,7,1.0,42247,2150,970,2100,43416,0,0,501204.0
2220,2,67,2014,1.0,1740,0,3,6,1.0,8100,1050,690,960,8100,0,0,232136.0
2221,3,72,2015,1.0,950,0,4,6,1.0,4500,950,0,1140,4500,0,0,284483.0
2222,3,35,2014,1.75,1470,0,3,7,1.0,4000,1070,400,1280,3500,0,0,340030.0
2223,3,61,2015,1.0,1130,0,4,7,1.0,8159,1130,0,1570,8162,0,0,345925.0
2224,2,95,2014,1.0,930,0,4,6,1.0,6098,930,0,1730,9000,0,0,308629.0
2225,2,36,2015,2.25,1800,0,4,9,2.0,2748,1800,0,1800,2755,0,0,498341.0
2226,5,62,2015,1.75,1940,0,4,7,1.5,6654,1940,0,2300,9500,0,0,547611.0
2227,3,23,2015,2.25,2730,2,3,9,2.0,7521,2730,0,2700,8204,0,0,491718.0
2228,3,86,2014,2.0,2140,0,4,8,1.0,4923,1070,1070,1470,4923,0,0,632269.0
2229,5,104,2014,3.5,2810,0,5,9,2.0,2700,1900,910,1510,3800,0,0,878412.0
2230,2,76,2015,1.0,1060,0,3,7,1.0,6050,940,120,1540,5279,0,0,434167.0
2231,3,22,2014,2.0,1480,0,4,7,1.0,7480,1480,0,1680,7146,0,0,257431.0
2232,2,67,2014,1.0,1260,0,3,6,1.0,4800,1100,160,1260,2435,0,0,332089.0
2233,4,3,2015,2.5,2480,0,3,8,2.0,4334,2480,0,2480,5632,0,0,460290.0
2234,4,68,2015,1.0,1430,0,3,6,1.0,5909,1070,360,1460,8433,0,0,297360.0
2235,4,68,2014,2.5,3680,2,5,9,2.0,13351,3680,0,3410,11700,0,1,1649765.0
2236,3,106,2014,1.75,1400,0,4,8,1.0,2003,700,700,1370,1281,0,1,373545.0
2237,4,12,2014,2.5,2400,0,3,8,2.0,8038,2400,0,2040,7756,0,0,415184.0
2238,5,12,2014,3.0,2110,0,3,7,2.0,5260,1670,440,2110,5260,0,0,433078.0
2239,5,35,2014,2.75,2770,0,3,7,1.0,6116,1490,1280,1920,6486,0,0,450275.0
2240,4,46,2014,2.5,2700,0,4,8,1.0,5100,1440,1260,1880,5100,0,0,575591.0
2241,4,40,2014,2.0,2410,0,3,9,2.0,4680,2410,0,1910,4611,0,0,676679.0
2242,4,11,2014,2.5,2100,0,3,8,2.0,6783,2100,0,2100,6192,0,0,402527.0
2243,3,61,2015,1.0,1090,0,3,6,1.0,6320,890,200,1460,7080,0,0,285231.0
2244,3,90,2015,1.75,2460,0,4,7,1.0,4240,1230,1230,1700,4240,0,0,610471.0
2245,2,83,2014,2.5,2210,0,4,8,2.0,4440,1440,770,1560,4920,0,0,673269.0
2246,3,9,2014,2.5,1408,0,3,8,3.0,989,1408,0,1408,1342,0,0,415388.0
2247,4,13,2014,2.5,2030,0,3,8,2.0,5202,2030,0,2260,5232,0,0,409046.0
2248,2,90,2014,1.0,1620,0,4,7,1.0,3880,920,700,1330,3880,0,0,453310.0
2249,3,66,2014,1.0,980,0,3,6,1.0,7480,830,150,1140,7480,0,0,241051.0
2250,3,9,2014,3.0,1440,2,3,8,3.5,1350,1440,0,1440,1350,0,0,548411.0
2251,3,36,2014,1.75,1720,0,3,8,1.0,9775,1720,0,1970,8400,0,0,360196.0
2252,2,66,2014,1.0,870,0,3,7,1.0,7227,870,0,1250,7252,0,0,282057.0
2253,3,38,2015,2.25,2100,0,4,8,1.0,43560,1330,770,2100,43560,0,0,499352.0
2254,3,39,2014,1.75,1330,0,4,7,1.0,7482,1330,0,1480,8096,0,0,297305.0
2255,4,54,2015,1.75,2330,2,4,7,1.0,8800,1260,1070,2270,8800,0,0,462171.0
2256,3,75,2015,2.0,1230,0,3,7,1.5,6802,1230,0,1850,6398,0,0,444595.0
2257,3,47,2015,1.75,2230,0,3,8,1.0,10403,1630,600,1730,9450,0,0,415037.0
2258,4,11,2014,2.5,2140,0,3,7,2.0,7245,2140,0,2080,7875,0,0,329643.0
2259,4,42,2015,2.5,2050,0,4,7,1.0,6705,1230,820,1610,7292,0,0,400743.0
2260,4,26,2014,3.5,4330,0,4,11,2.0,15335,3230,1100,3840,14311,0,0,1497685.0
2261,2,92,2015,1.5,1940,0,3,7,1.0,4400,970,970,1480,3080,0,0,554958.0
2262,3,59,2014,1.5,1740,0,4,7,1.0,9038,1740,0,1390,9770,0,0,333887.0
2263,4,28,2014,2.5,2010,0,3,8,2.0,12085,2010,0,1910,12133,0,0,445892.0
2264,4,8,2014,2.5,2303,0,3,8,2.0,3826,2303,0,2516,4500,0,0,412550.0
2265,4,75,2014,1.0,1120,0,3,5,1.0,2685,860,260,1120,4838,0,0,209969.0
2266,3,37,2015,2.0,3250,0,4,8,2.0,50529,3250,0,2370,47480,0,0,645565.0
2267,5,11,2014,2.75,3060,0,3,8,2.0,6895,3060,0,2590,6895,0,0,504766.0
2268,4,10,2014,4.0,4270,3,3,10,2.0,6002,3180,1090,4280,5942,0,0,939615.0
2269,2,92,2014,2.0,1780,0,3,7,1.5,3810,980,800,1690,3810,0,0,568065.0
2270,2,33,2015,1.75,1090,0,4,8,1.0,1950,1090,0,1360,3426,0,0,333207.0
2271,5,36,2014,2.5,2420,2,3,7,1.0,8560,1620,800,2210,7040,0,0,416350.0
2272,1,86,2014,1.0,690,0,3,6,1.0,1950,690,0,1650,4864,0,0,272107.0
2273,3,85,2015,3.0,4040,2,4,9,1.5,7200,3340,700,3450,10800,0,0,1859659.0
2274,4,61,2014,1.75,2340,0,3,8,1.0,5940,1290,1050,1930,5940,0,0,639999.0
2275,4,33,2014,2.75,2060,0,3,7,1.0,6659,1280,780,2020,8720,0,0,373927.0
2276,3,38,2014,1.75,1840,0,4,7,1.0,7412,1240,600,1980,7350,0,0,372014.0
2277,3,10,2014,2.5,2810,0,3,8,2.0,4607,2810,0,2540,4871,0,0,468865.0
2278,3,13,2014,2.5,1940,0,3,8,2.0,5660,1940,0,2110,4581,0,0,472098.0
2279,3,103,2015,1.0,910,0,4,6,1.0,6630,910,0,950,5100,0,0,267896.0
2280,2,70,2015,1.0,700,0,3,6,1.0,5829,700,0,1160,6700,0,0,257962.0
2281,5,55,2015,2.0,1870,0,3,7,1.5,7344,1870,0,1870,7650,0,0,447989.0
2282,4,41,2014,1.75,1900,0,3,7,1.0,7313,1900,0,1420,7384,0,0,314226.0
2283,3,27,2014,2.5,1730,0,3,7,2.0,7442,1730,0,1630,6458,0,0,319076.0
2284,3,36,2014,1.75,1610,0,4,7,1.0,14182,1100,510,1510,8400,0,0,311470.0
2285,3,24,2015,3.25,3870,0,3,10,2.0,33980,3150,720,3590,10750,0,0,947364.0
2286,4,10,2014,3.5,3460,0,3,10,2.0,3997,2560,900,1860,4000,0,0,1142718.0
2287,3,61,2014,2.25,4470,2,3,9,2.0,22518,3240,1230,2930,21837,0,1,1254275.0
2288,3,68,2014,1.0,1910,0,4,7,1.0,8190,1010,900,1600,5042,0,0,426755.0
2289,5,53,2015,3.0,2540,0,3,8,1.0,11422,1270,1270,2090,10741,0,1,628853.0
2290,5,12,2015,6.0,7440,0,3,12,2.0,21540,5550,1890,4740,19329,0,0,2841405.0
2291,3,2,2015,2.5,2242,0,3,8,2.0,4800,2242,0,2009,4800,0,0,438804.0
2292,2,10,2014,2.0,1440,0,3,9,2.0,1170,960,480,1440,1350,0,0,531503.0
2293,5,93,2014,2.0,1220,0,4,6,1.0,4200,1090,130,1790,4200,0,0,450828.0
2294,5,53,2014,2.5,2360,0,4,7,1.0,10081,1180,1180,2200,10461,0,0,393609.0
2295,2,8,2014,2.0,1560,0,3,8,1.0,4675,1560,0,1870,6361,0,0,434434.0
2296,5,43,2015,3.25,4300,0,3,8,2.0,50405,3220,1080,2680,41684,0,0,616010.0
2297,3,49,2014,1.75,2290,0,3,8,1.0,14800,1620,670,2320,12474,0,0,452281.0
2298,3,60,2014,1.75,1260,0,3,7,1.0,8400,1260,0,1290,8750,0,0,317786.0
2299,4,45,2014,2.5,2070,0,3,8,1.0,10244,1370,700,2070,9683,0,0,457205.0
2300,4,51,2014,1.75,1720,0,4,7,1.0,7455,1020,700,1720,7700,0,0,359132.0
2301,3,35,2014,2.5,1940,0,3,8,1.0,10800,1340,600,2080,9600,0,0,434732.0
2302,3,60,2015,1.0,1050,0,5,6,1.0,8583,1050,0,1460,7351,0,0,275406.0
2303,3,47,2014,1.75,1100,0,4,6,1.0,9750,1100,0,1100,9900,0,0,211625.0
2304,3,5,2014,2.5,1322,0,3,7,2.0,6006,1322,0,1440,6796,0,0,271508.0
2305,2,107,2015,1.0,990,0,3,6,1.0,4800,990,0,1700,5400,0,0,362013.0
2306,4,38,2015,2.0,2800,0,4,8,1.0,8540,1730,1070,2470,9400,0,0,575862.0
2307,5,51,2015,2.5,3090,0,4,9,2.0,16583,3090,0,3740,17853,0,0,1601690.0
2308,4,10,2014,2.5,2120,0,3,8,2.0,3720,2120,0,2170,3720,0,0,424146.0
2309,3,96,2014,1.0,1210,0,2,6,1.0,103237,1210,0,1880,40510,0,1,295003.0
2310,3,58,2014,1.75,1750,1,4,8,1.0,5200,1750,0,2060,5200,0,0,620323.0
2311,3,48,2014,1.0,1510,0,3,7,1.0,9100,1510,0,1180,7220,0,0,251845.0
2312,4,88,2014,1.0,2150,3,4,8,2.0,3588,1850,300,1950,3588,0,0,721814.0
2313,3,24,2015,2.0,1280,0,3,7,1.0,6994,1280,0,1290,7514,0,0,241405.0
2314,4,37,2014,2.5,1810,0,4,8,1.0,13000,1470,340,1850,13000,0,0,420795.0
2315,3,50,2014,2.0,2660,0,4,9,1.0,192099,2660,0,2570,43561,0,0,585240.0
2316,4,101,2014,3.0,2480,0,5,7,1.0,9238,2050,430,1820,12214,0,0,701699.0
2317,4,12,2014,2.5,2120,0,3,7,2.0,4558,2120,0,2370,5506,0,0,347030.0
2318,6,63,2015,3.25,3560,4,4,9,2.0,21400,3560,0,3560,24338,0,0,1479047.0
2319,4,30,2014,2.75,2700,0,3,9,2.0,37011,2700,0,2700,37457,0,0,565517.0
2320,3,61,2015,1.0,1420,0,4,6,1.0,9600,1420,0,1400,8415,0,0,279584.0
2321,3,11,2014,2.5,950,0,3,8,2.0,1110,950,0,1230,1215,0,0,366376.0
2322,3,59,2014,1.75,1660,0,5,7,1.0,8301,1660,0,1660,9489,0,0,401057.0
2323,3,13,2014,3.0,2090,0,3,8,1.0,7634,1450,640,2090,9600,0,0,379078.0
2324,3,34,2015,1.75,1330,0,4,6,1.0,12092,720,610,1770,11770,0,0,350423.0
2325,3,37,2015,2.25,2000,0,4,8,1.0,18099,1250,750,2060,12000,0,0,455703.0
2326,3,11,2014,2.5,1440,0,3,7,2.0,5434,1440,0,1560,3770,0,0,316502.0
2327,5,28,2014,2.75,1970,0,3,7,1.0,5400,1320,650,1280,2150,0,0,448742.0
2328,4,85,2014,2.5,2670,0,3,8,2.0,5100,1940,730,1470,4080,0,1,786462.0
2329,3,112,2014,1.0,1510,0,3,8,2.0,4178,1510,0,2140,4916,0,1,713749.0
2330,2,72,2015,1.5,1008,4,4,6,1.0,26487,1008,0,1132,24079,1,1,358228.0
2331,3,63,2015,2.0,1600,0,5,7,1.0,9638,1600,0,1800,11400,0,0,491108.0
2332,3,72,2015,2.0,1260,0,5,6,2.0,7560,1260,0,1260,7595,0,0,263755.0
2333,3,16,2014,3.0,1260,0,3,8,3.0,1634,1260,0,1260,1135,0,0,397442.0
2334,4,16,2014,2.5,2460,0,3,8,2.0,4200,2460,0,2460,4200,0,0,527320.0
2335,4,55,2014,2.25,2200,0,5,8,1.0,6750,1480,720,2710,6750,0,0,857535.0
2336,4,0,2014,2.5,1540,0,3,8,2.0,1994,1540,0,1540,1689,0,0,430942.0
2337,3,5,2014,2.5,2960,0,3,10,2.0,6856,2960,0,3320,6856,0,0,765605.0
2338,4,10,2015,2.5,3470,0,3,9,2.0,14271,3470,0,3450,9380,0,0,729994.0
2339,4,41,2015,2.5,2060,0,3,7,1.0,6958,1220,840,1760,7350,0,0,393569.0
2340,4,13,2014,2.5,3400,0,3,9,2.0,247421,3400,0,3180,222156,0,0,768810.0
2341,3,9,2014,2.25,1280,0,3,8,3.0,959,1280,0,1130,1126,0,0,388122.0
2342,2,69,2014,1.0,880,0,4,7,2.0,1753,880,0,1010,1748,0,0,389994.0
2343,3,98,2014,1.0,1280,0,5,6,1.0,7198,1280,0,1260,7198,0,1,246679.0
2344,3,27,2014,2.75,3040,0,4,10,2.0,24192,3040,0,2770,5728,0,0,764595.0
2345,3,5,2015,3.5,2480,0,3,10,2.0,3200,2480,0,1980,3200,0,0,922788.0
2346,4,30,2014,3.5,3050,3,3,9,2.0,7020,2050,1000,2170,5900,0,0,916614.0
2347,2,62,2014,1.0,930,2,3,7,1.0,6900,930,0,1910,7194,0,0,370488.0
2348,2,12,2015,1.5,800,0,3,8,2.0,1196,800,0,1020,1087,0,0,389640.0
2349,4,9,2015,3.5,4740,3,3,11,2.0,8611,3640,1100,4042,8321,0,0,1417566.0
2350,4,13,2014,2.5,2390,0,3,8,2.0,38258,2390,0,1960,17113,0,0,461906.0
2351,3,26,2015,2.25,1580,0,4,7,1.0,7034,1180,400,1470,7358,0,0,276353.0
2352,4,0,2014,3.5,3860,0,3,10,2.0,6543,3860,0,3760,6888,0,0,968817.0
2353,2,99,2014,1.0,1240,1,4,7,1.0,42247,1240,0,1550,12459,0,0,299887.0
2354,4,35,2014,2.5,2500,0,3,8,1.0,9654,1830,670,2500,8839,0,0,503776.0
2355,7,58,2015,3.5,2830,0,4,8,1.0,8625,1830,1000,1570,8400,0,0,617222.0
2356,3,34,2014,1.0,1250,0,3,7,1.0,5411,1250,0,1490,6320,0,0,289082.0
2357,2,96,2014,2.0,1280,0,4,8,2.0,4095,1280,0,1470,5500,0,0,563067.0
2358,4,28,2014,2.25,3320,0,4,8,2.0,53392,2000,1320,3230,43129,0,0,747041.0
2359,3,63,2014,1.0,1000,0,5,6,1.0,8320,1000,0,1090,8450,0,0,236452.0
2360,4,105,2014,1.75,2460,0,5,7,1.5,5100,1450,1010,1560,5100,0,0,608192.0
2361,2,95,2014,1.0,980,0,4,7,1.0,3915,980,0,1425,1576,0,0,461451.0
2362,4,57,2014,3.0,2720,0,5,9,1.0,11740,2720,0,2640,11740,0,0,1123962.0
2363,2,68,2014,1.0,950,0,4,7,1.0,15996,950,0,950,25510,0,1,269023.0
2364,2,72,2014,1.0,910,0,3,7,1.0,6490,910,0,1040,6490,0,0,327320.0
2365,5,44,2014,2.5,1720,0,3,7,1.5,10202,1720,0,1720,8478,0,0,356471.0
2366,3,18,2014,2.5,1500,0,3,8,2.0,4445,1500,0,1730,4408,0,0,422689.0
2367,3,115,2015,1.0,1400,0,3,7,1.5,5100,1400,0,1740,3060,0,0,636987.0
2368,2,65,2014,1.0,1770,0,3,6,1.5,8640,1520,250,1060,4804,0,0,262244.0
2369,3,25,2015,2.5,2760,0,3,9,2.0,35171,2760,0,2720,35171,0,0,575215.0
2370,3,113,2014,1.0,1890,0,4,7,1.5,3330,1390,500,1530,3330,0,0,542832.0
2371,7,66,2014,5.75,3700,1,3,8,2.0,7647,3700,0,2510,7479,0,1,708664.0
2372,3,40,2015,1.0,1250,0,3,7,1.0,7280,1250,0,1690,7280,0,0,296258.0
2373,3,8,2014,3.25,1370,0,3,8,2.0,915,1100,270,1370,1146,0,0,403585.0
2374,3,36,2015,2.5,2120,0,5,7,1.0,22482,1360,760,2330,16016,0,0,454748.0
2375,4,47,2014,2.5,2100,2,4,8,1.0,10750,2100,0,2310,10425,0,0,626360.0
2376,4,26,2015,2.5,2240,0,3,9,2.0,7350,2240,0,2200,8017,0,0,468952.0
2377,5,93,2014,2.5,3650,4,5,10,2.0,9050,3370,280,2880,5400,0,0,1881152.0
2378,3,42,2014,2.0,1840,0,5,7,1.0,16815,960,880,1810,16732,0,0,362549.0
2379,1,103,2014,1.0,720,0,3,7,1.0,5196,720,0,1580,5762,0,0,318309.0
2380,2,105,2014,2.0,1410,0,5,8,1.5,12282,1410,0,1410,8931,0,1,407815.0
2381,3,67,2015,1.0,1410,0,3,7,1.0,9384,1410,0,1990,9384,0,0,401402.0
2382,3,6,2014,2.5,1740,0,3,8,3.0,1279,1740,0,1740,1280,0,0,523979.0
2383,5,10,2015,2.5,2740,0,3,8,2.0,5460,2740,0,2900,5971,0,0,468997.0
2384,4,9,2014,2.5,2890,0,3,9,2.0,7798,2890,0,3300,30950,0,0,628850.0
2385,3,46,2014,1.5,1250,0,5,7,1.0,7700,1250,0,1430,7700,0,0,273161.0
2386,4,104,2014,2.5,2350,0,4,8,1.5,3150,1690,660,1750,3150,0,0,724662.0
2387,3,86,2014,2.0,1480,0,4,7,1.0,5000,750,730,1250,4000,0,0,518820.0
2388,3,40,2015,2.0,2400,0,3,8,2.0,217800,1590,810,2340,207781,0,0,489304.0
2389,3,19,2014,2.5,2810,0,3,9,2.0,435600,2810,0,2380,92007,0,0,669158.0
2390,4,92,2015,1.0,1070,0,3,6,1.0,5750,870,200,1270,5750,0,0,299332.0
2391,2,64,2015,1.0,1510,0,3,7,1.0,19874,1510,0,1540,10000,0,0,299851.0
2392,3,31,2014,2.75,2590,0,3,9,2.0,223027,2590,0,3410,212137,0,0,604214.0
2393,3,51,2014,2.25,1860,0,4,7,2.0,15559,1860,0,1110,11586,0,0,341169.0
2394,4,20,2014,2.5,3100,0,3,10,2.0,36562,3100,0,3080,39351,0,0,730224.0
2395,3,34,2014,1.75,1880,0,5,7,1.0,16262,1880,0,1900,7972,0,0,383530.0
2396,3,12,2014,2.5,2200,0,3,9,2.0,3000,1530,670,2200,3300,0,0,709188.0
2397,3,59,2014,1.0,1210,0,5,7,1.0,9473,1210,0,1700,11465,0,0,348913.0
2398,4,22,2015,2.25,1550,0,3,8,2.0,7579,1550,0,1630,6397,0,0,350520.0
2399,4,51,2015,1.0,1440,0,2,7,1.0,9600,1440,0,1740,43560,0,0,249187.0
2400,3,48,2014,1.5,970,0,3,7,1.0,8400,970,0,1230,8400,0,0,245452.0
2401,4,14,2014,3.75,4133,0,3,11,2.0,361548,4133,0,1970,291416,0,0,1306892.0
2402,4,105,2014,1.5,2650,0,4,9,2.0,6900,2400,250,2420,6900,0,0,963504.0
2403,4,60,2014,1.0,1730,0,4,6,1.5,36356,1730,0,1380,14060,0,0,267861.0
2404,4,9,2015,4.25,4645,0,3,10,2.0,7757,3855,790,2150,6970,0,0,1198704.0
2405,4,87,2015,2.0,2190,0,4,6,2.0,8402,2190,0,2210,7802,0,0,356683.0
2406,3,45,2015,1.0,1150,0,4,6,1.0,12877,1150,0,1490,12150,0,0,251829.0
2407,2,75,2014,1.0,1240,0,4,7,1.0,7590,1040,200,1190,5692,0,0,437197.0
2408,3,45,2015,1.5,1300,0,3,7,1.0,7907,900,400,1630,7600,0,0,308919.0
2409,3,85,2015,1.75,1210,0,4,8,1.5,4400,1210,0,2020,3750,0,0,630275.0
2410,3,19,2014,2.25,2020,0,3,7,2.0,21010,2020,0,1850,18151,0,0,362868.0
2411,2,27,2015,1.5,1140,1,3,7,1.0,2500,630,510,1500,5000,0,0,410241.0
2412,4,1,2014,3.5,3845,0,3,10,2.0,8400,3845,0,1710,8400,0,0,1195734.0
2413,4,65,2015,1.0,1290,0,3,6,1.0,6034,1050,240,1060,6034,0,0,276990.0
2414,3,48,2015,1.75,1410,0,4,7,1.0,7700,1410,0,1560,7700,0,0,286752.0
2415,4,10,2014,2.5,2910,0,3,8,2.0,8596,2910,0,2770,8602,0,0,515716.0
2416,3,10,2014,2.5,1690,0,3,7,2.0,4000,1690,0,1690,4000,0,0,340376.0
2417,4,25,2015,2.5,2090,0,3,8,2.0,6926,2090,0,2000,7151,0,0,413275.0
2418,4,44,2014,1.75,1920,0,4,7,2.0,7700,1920,0,1310,7700,0,0,296041.0
2419,4,88,2014,2.5,2030,0,4,7,1.5,3905,1630,400,2000,3905,0,0,674094.0
2420,2,74,2015,1.0,970,0,3,6,1.0,12500,970,0,1280,6250,0,0,250440.0
2421,5,5,2014,3.0,2640,0,3,10,2.0,5096,2640,0,1610,5217,0,0,849276.0
2422,2,106,2014,1.0,1320,0,4,7,1.0,3090,1320,0,1270,4120,0,0,420272.0
2423,4,7,2015,3.0,3150,0,3,9,2.0,6599,3150,0,2680,9430,0,0,692472.0
2424,3,50,2014,1.75,1300,0,4,7,1.0,8500,1300,0,1410,7800,0,0,308039.0
2425,4,82,2015,1.0,1200,0,3,7,1.5,2171,1200,0,1130,1598,0,0,344300.0
2426,3,51,2014,2.25,2300,0,4,8,1.0,15952,1150,1150,2200,14284,0,0,465108.0
2427,4,62,2014,3.25,4430,0,3,10,2.0,21000,4430,0,3930,20000,0,1,1859949.0
2428,3,48,2014,1.5,1360,0,4,7,1.0,9980,1360,0,1360,9750,0,0,256242.0
2429,4,85,2014,2.75,1540,2,4,7,1.0,4840,850,690,1180,4840,0,0,643018.0
2430,4,68,2014,2.5,3300,0,3,7,1.0,10250,2390,910,1950,6045,0,1,584275.0
2431,3,61,2014,2.0,1710,0,5,7,1.0,8910,1710,0,1430,8493,0,0,353011.0
2432,6,52,2014,2.0,2320,0,4,8,2.0,210830,2320,0,2540,217800,0,0,508992.0
2433,4,53,2015,2.25,1730,0,3,7,1.0,8400,1730,0,1550,7920,0,0,352640.0
2434,5,86,2014,1.5,2520,0,4,7,1.5,5753,1510,1010,1620,6875,0,0,478268.0
2435,2,49,2014,1.0,820,0,4,7,1.0,10450,820,0,1240,11200,0,0,212961.0
2436,8,104,2015,2.5,2280,0,3,7,1.5,3000,1210,1070,1610,3000,0,0,722945.0
2437,4,36,2014,2.75,2160,0,3,7,1.0,8148,1410,750,2060,8100,0,0,368749.0
2438,4,93,2014,1.0,2290,4,4,7,1.5,6300,2150,140,2390,6300,0,0,598109.0
2439,4,11,2014,3.0,3990,0,3,9,2.0,7838,3990,0,3370,6814,0,0,816137.0
2440,3,2,2015,2.25,1230,0,3,8,3.0,875,1230,0,1760,5664,0,0,493198.0
2441,3,-1,2014,1.5,1040,0,3,9,2.0,1264,900,140,1350,3000,0,0,405749.0
2442,3,79,2015,2.0,1760,0,4,6,1.0,7147,880,880,1720,7147,0,0,370493.0
2443,2,93,2015,1.0,1210,0,3,7,1.5,5600,1210,0,1400,5028,0,0,487586.0
2444,2,10,2014,1.75,1350,0,3,8,1.0,4003,1350,0,1350,4479,0,0,398051.0
2445,3,15,2014,2.5,4190,0,3,10,2.0,9624,4190,0,3650,8321,0,0,853463.0
2446,2,0,2014,1.75,1210,0,3,8,2.0,1040,1210,0,1210,1090,0,0,378602.0
2447,3,60,2015,1.5,1690,0,4,7,1.0,10250,1690,0,1990,11084,0,0,481560.0
2448,3,74,2015,1.0,1810,0,4,7,1.0,13068,1360,450,1400,13068,0,0,322568.0
2449,3,31,2015,1.75,2300,0,3,7,1.0,16474,1220,1080,1940,15601,0,0,427430.0
2450,3,61,2015,1.0,1140,0,3,8,1.0,7785,1140,0,2080,10620,0,0,471731.0
2451,5,91,2014,3.0,2830,0,3,9,2.0,7500,2460,370,2900,5000,0,0,1165540.0
